age,job,marital,education,housing,loan,contact,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,blue-collar,married,basic.4y,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
55,admin.,married,high.school,no,yes,cellular,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
35,admin.,married,basic.9y,yes,yes,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
41,technician,divorced,professional.course,yes,no,cellular,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
44,admin.,married,university.degree,no,no,cellular,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
33,services,married,university.degree,no,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,technician,married,professional.course,no,no,cellular,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,no
50,entrepreneur,divorced,university.degree,yes,no,cellular,1,6,3,success,-1.7,94.215,-40.3,0.899,4991.6,yes
40,services,divorced,high.school,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
27,admin.,married,basic.9y,yes,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
52,admin.,married,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
43,services,married,high.school,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
54,self-employed,married,high.school,yes,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
50,blue-collar,married,basic.4y,yes,yes,telephone,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
33,technician,single,professional.course,yes,no,cellular,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
31,management,single,university.degree,yes,yes,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
47,self-employed,married,university.degree,no,no,cellular,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47,technician,married,professional.course,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
42,management,married,university.degree,yes,yes,telephone,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29,management,single,university.degree,yes,no,telephone,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,technician,single,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
41,unemployed,married,professional.course,yes,no,cellular,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
43,blue-collar,married,basic.9y,no,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
45,blue-collar,married,basic.9y,yes,no,cellular,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
32,admin.,married,high.school,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
53,admin.,single,unknown,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
39,services,married,high.school,yes,yes,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
25,admin.,married,university.degree,yes,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
36,admin.,married,university.degree,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
51,self-employed,married,university.degree,yes,yes,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
56,services,married,high.school,yes,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
22,admin.,married,high.school,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,entrepreneur,divorced,high.school,no,no,cellular,2,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no
43,technician,married,university.degree,no,no,cellular,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
34,admin.,married,university.degree,no,no,cellular,1,999,2,failure,-1.8,93.876,-40.0,0.695,5008.7,no
34,blue-collar,single,high.school,no,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
49,blue-collar,married,basic.4y,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
56,blue-collar,married,basic.4y,no,no,cellular,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
58,technician,divorced,university.degree,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
35,entrepreneur,married,professional.course,yes,no,telephone,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
46,blue-collar,married,basic.6y,yes,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
53,blue-collar,married,basic.9y,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
63,retired,married,high.school,yes,no,cellular,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
45,admin.,single,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34,admin.,married,professional.course,no,yes,telephone,2,999,1,failure,-1.8,93.369,-34.8,0.654,5008.7,no
47,admin.,single,basic.9y,yes,yes,cellular,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,yes
32,admin.,married,university.degree,no,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
57,housemaid,married,basic.4y,no,no,cellular,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
37,blue-collar,married,professional.course,yes,no,telephone,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,blue-collar,married,high.school,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
48,entrepreneur,married,basic.4y,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
32,admin.,single,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34,management,single,unknown,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,technician,married,professional.course,unknown,unknown,cellular,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
37,housemaid,married,high.school,no,yes,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
42,blue-collar,married,basic.6y,no,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
27,technician,single,basic.9y,no,yes,cellular,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
28,admin.,married,high.school,no,no,telephone,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
32,technician,single,high.school,no,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
26,admin.,married,high.school,no,no,cellular,1,999,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,no
33,admin.,married,high.school,yes,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
69,retired,divorced,professional.course,yes,no,telephone,5,999,0,nonexistent,-1.7,94.055,-39.8,0.748,4991.6,no
38,technician,single,high.school,no,no,cellular,3,17,3,failure,-1.8,93.369,-34.8,0.653,5008.7,no
44,blue-collar,married,basic.4y,yes,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,blue-collar,married,basic.9y,yes,no,cellular,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
38,services,married,high.school,no,yes,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
59,admin.,divorced,high.school,no,no,cellular,3,3,2,success,-1.1,94.767,-50.8,1.05,4963.6,yes
47,admin.,married,university.degree,yes,yes,cellular,3,999,2,failure,-1.7,94.215,-40.3,0.896,4991.6,no
52,technician,married,professional.course,yes,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
42,technician,married,professional.course,yes,yes,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
53,blue-collar,married,basic.6y,yes,no,cellular,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes
35,blue-collar,married,basic.6y,no,yes,telephone,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
52,blue-collar,married,unknown,no,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
34,services,single,high.school,no,no,cellular,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
37,blue-collar,married,professional.course,yes,yes,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
42,admin.,married,high.school,yes,no,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
30,student,married,university.degree,yes,no,cellular,3,3,1,success,-2.9,92.201,-31.4,0.821,5076.2,yes
28,technician,married,basic.9y,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,admin.,married,basic.9y,yes,yes,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
33,technician,married,university.degree,no,no,telephone,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
20,student,single,high.school,no,yes,cellular,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
31,blue-collar,married,basic.6y,no,no,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
55,blue-collar,married,basic.4y,no,no,cellular,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,technician,single,professional.course,yes,no,cellular,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
46,admin.,married,university.degree,no,no,cellular,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,technician,married,basic.9y,yes,no,cellular,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
50,entrepreneur,married,basic.9y,no,no,telephone,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
31,admin.,married,high.school,no,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
54,technician,married,professional.course,yes,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
54,services,married,basic.4y,yes,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23,student,single,high.school,no,no,telephone,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
44,services,married,basic.9y,yes,yes,cellular,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,services,single,high.school,yes,no,cellular,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
45,blue-collar,married,basic.6y,no,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
35,admin.,divorced,university.degree,yes,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
34,blue-collar,married,basic.4y,no,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
52,technician,divorced,basic.9y,yes,yes,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
31,blue-collar,married,basic.9y,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
21,student,single,high.school,yes,no,cellular,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,yes
34,blue-collar,married,basic.6y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,yes
34,admin.,married,university.degree,no,yes,cellular,4,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
38,student,single,unknown,yes,yes,cellular,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
21,management,single,university.degree,unknown,unknown,cellular,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
44,blue-collar,married,basic.4y,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
59,retired,married,professional.course,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
42,management,married,university.degree,no,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
45,services,married,high.school,no,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,admin.,married,professional.course,no,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
45,blue-collar,married,basic.4y,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
25,services,single,high.school,no,yes,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
59,unknown,married,unknown,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,blue-collar,married,basic.9y,no,yes,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
33,entrepreneur,married,university.degree,yes,yes,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
48,management,married,university.degree,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29,blue-collar,married,basic.9y,yes,yes,telephone,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,admin.,single,university.degree,no,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
48,unemployed,married,basic.4y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,admin.,single,high.school,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,technician,divorced,professional.course,yes,no,cellular,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,blue-collar,married,basic.4y,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
29,blue-collar,married,basic.4y,yes,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
36,technician,single,university.degree,no,no,cellular,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
37,admin.,married,university.degree,no,no,cellular,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
42,entrepreneur,married,basic.9y,yes,no,cellular,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
34,admin.,married,university.degree,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
51,blue-collar,divorced,basic.9y,no,no,cellular,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,entrepreneur,divorced,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,admin.,married,university.degree,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
35,services,married,high.school,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
43,admin.,married,basic.9y,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
44,blue-collar,divorced,basic.4y,yes,yes,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
46,blue-collar,married,professional.course,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
32,admin.,single,university.degree,unknown,unknown,telephone,3,7,1,success,-3.4,92.649,-30.1,0.722,5017.5,no
34,housemaid,single,high.school,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
39,retired,single,basic.6y,yes,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
32,unemployed,single,high.school,yes,no,cellular,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
49,services,married,high.school,yes,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
28,technician,single,university.degree,no,no,cellular,4,999,0,nonexistent,-1.8,92.843,-50.0,1.629,5099.1,yes
30,services,married,university.degree,yes,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
41,blue-collar,married,basic.9y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
60,retired,married,basic.6y,yes,no,cellular,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,blue-collar,single,basic.9y,unknown,unknown,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
33,management,single,university.degree,yes,yes,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
22,student,single,high.school,no,no,cellular,2,999,1,failure,-3.4,92.431,-26.9,0.739,5017.5,yes
29,self-employed,married,university.degree,yes,no,telephone,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
35,admin.,single,high.school,yes,no,cellular,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
50,blue-collar,married,professional.course,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes
29,blue-collar,married,high.school,yes,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
55,unknown,married,unknown,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,entrepreneur,single,professional.course,yes,no,telephone,8,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
49,blue-collar,married,basic.4y,no,yes,telephone,15,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
22,student,single,high.school,yes,no,cellular,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,yes
32,admin.,divorced,basic.9y,no,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
48,admin.,single,university.degree,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
43,entrepreneur,married,university.degree,no,yes,cellular,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
44,blue-collar,married,basic.4y,no,no,telephone,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
36,technician,single,university.degree,no,no,telephone,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
32,admin.,married,university.degree,yes,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
49,technician,married,professional.course,yes,no,telephone,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
51,admin.,married,university.degree,yes,no,cellular,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
45,admin.,married,high.school,yes,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,no
39,admin.,single,university.degree,yes,yes,telephone,1,999,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,no
43,entrepreneur,married,university.degree,no,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
44,blue-collar,single,basic.9y,yes,no,telephone,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
27,technician,single,university.degree,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
42,technician,married,basic.9y,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,retired,married,basic.4y,yes,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30,unemployed,married,professional.course,yes,yes,cellular,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
60,retired,married,university.degree,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
38,blue-collar,married,basic.6y,yes,yes,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
31,unemployed,single,professional.course,yes,no,cellular,1,0,1,success,-0.1,93.2,-42.0,4.12,5195.8,no
39,services,married,basic.9y,no,no,cellular,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,technician,single,high.school,unknown,unknown,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
26,admin.,single,university.degree,yes,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,admin.,married,high.school,yes,no,telephone,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
34,services,single,high.school,no,yes,cellular,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
40,housemaid,married,basic.6y,yes,no,telephone,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
51,management,married,university.degree,yes,no,telephone,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
24,blue-collar,married,basic.9y,yes,yes,telephone,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
34,blue-collar,married,basic.9y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
35,technician,married,professional.course,yes,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
53,management,divorced,professional.course,yes,no,cellular,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
48,services,married,high.school,no,no,cellular,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
76,retired,married,professional.course,yes,no,cellular,1,9,2,success,-1.7,94.055,-39.8,0.761,4991.6,yes
50,technician,single,university.degree,yes,no,cellular,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,admin.,single,high.school,yes,yes,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
55,technician,married,basic.4y,yes,no,telephone,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
48,admin.,single,university.degree,no,no,cellular,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
29,technician,single,basic.9y,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
60,entrepreneur,married,basic.4y,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
58,management,married,university.degree,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
49,entrepreneur,married,university.degree,no,no,telephone,17,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
50,management,married,university.degree,no,yes,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,housemaid,married,university.degree,yes,no,telephone,1,999,0,nonexistent,-0.1,93.2,-42.0,4.286,5195.8,no
46,blue-collar,married,basic.9y,no,no,telephone,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
49,admin.,married,high.school,yes,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
49,blue-collar,married,basic.9y,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
35,admin.,married,university.degree,yes,no,cellular,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,no
